,usaf,name,state,lat,lon,min_temp,mean_temp,max_temp,total_snow,total_precipitation,tornado_funnel_cloud,hail,severity_rating
2401,722500,BROWNSVILLE/S PADRE ISLAND IN,TX,25.914,-97.423,27.0,74.72575342465753,102.0,0.0,28.68,0.0,0.0,0.0
1051,722666,BROWNWOOD REGIONAL AIRPORT,TX,31.8,-98.95,10.4,61.864197530864196,104.0,0.0,0.0,0.0,0.0,0.0
1034,722542,BURNET MUNICIPAL CRADOCK FIEL,TX,30.741,-98.235,12.0,68.25013698630137,107.1,0.0,35.71999999999999,0.0,0.0,0.0
1131,723761,CALDWELL MUNICIPAL AIRPORT,TX,30.516,-96.704,12.6,68.46410958904109,108.0,0.0,3647.22,0.0,0.0,0.0
1562,722209,CALHOUN COUNTY AIRPORT,TX,28.654,-96.681,23.5,72.25922865013776,101.5,0.0,9829.439999999999,0.0,0.0,0.0
198,721034,CAMERON MUNICIPAL AIRPORT,TX,30.879,-96.971,13.5,69.27056962025318,107.6,0.0,21.210000000000004,0.0,0.0,0.0
1026,722469,CAMPBELL FLD-CORSICANA MU,TX,32.031,-96.399,12.9,68.05424657534248,106.0,0.0,262.32,0.0,0.0,0.0
900,720298,CHEROKEE COUNTY AIRPORT,TX,31.869,-95.218,8.6,66.54392265193367,102.7,0.0,15420.66,0.0,0.0,0.0
1762,723660,CHILDRESS MUNICIPAL ARPT,TX,34.427,-100.283,5.0,63.51808219178083,113.0,7.1,16.59,0.0,0.0,0.0
916,720320,CLEBURNE MUNICIPAL AIRPORT,TX,32.354,-97.434,10.4,67.0852367688022,107.6,0.0,16.179999999999996,0.0,0.0,0.0
1023,722427,CLOVER FIELD AIRPORT,TX,29.519,-95.242,16.0,70.70357142857142,104.0,0.0,57.260000000000005,0.0,0.0,0.0
314,720771,COLEMAN MUNICIPAL AIRPORT,TX,31.841,-99.404,10.2,67.91060171919771,108.3,0.0,2213.59,0.0,0.0,0.0
1501,747355,COMANCHE COUNTY-CITY AIRPORT,TX,31.917,-98.6,16.3,66.64670658682634,111.2,0.0,822.8799999999999,0.0,0.0,0.0
2408,722510,CORPUS CHRISTI INTERNATIONAL,TX,27.774,-97.512,21.9,72.03506849315069,100.0,0.0,128.48,0.0,0.0,0.0
2193,722515,CORPUS CHRISTI NAS,TX,27.683,-97.283,26.1,74.731955922865,98.1,0.0,328.07000000000005,0.0,0.0,0.0
2195,722526,COTULLA-LA SALLE CO ARPT,TX,28.457,-99.218,19.9,74.27479452054794,111.0,0.0,19.38,0.0,0.0,0.0
1041,722587,COX FIELD AIRPORT,TX,33.633,-95.45,6.1,64.38712328767122,107.1,0.0,75.36,0.0,0.0,0.0
1122,723628,CURTIS FIELD AIRPORT,TX,31.178,-99.324,8.6,57.375576036866356,95.0,0.0,7199.279999999998,0.0,0.0,0.0
1047,722599,DALLAS EXECUTIVE AIRPORT,TX,32.681,-96.868,10.0,67.02904109589042,108.0,0.0,72.53999999999999,0.0,0.0,0.0
2414,722580,DALLAS LOVE FIELD AIRPORT,TX,32.852,-96.856,10.9,68.01534246575343,108.0,2.4,39.639999999999986,0.0,2.0,2.0
2196,722590,DALLAS/FT WORTH INTERNATIONAL,TX,32.898,-97.019,10.9,68.10493150684933,109.0,3.5999999999999996,41.599999999999994,0.0,3.0,3.0
903,720305,DECATUR MUNICIPAL AIRPORT,TX,33.254,-97.581,8.2,65.78478873239436,111.4,0.0,51.78,0.0,0.0,0.0
2376,722610,DEL RIO INTERNATIONAL AIRPORT,TX,29.378,-100.927,19.9,72.70886426592797,109.9,0.0,32.8,0.0,0.0,0.0
1043,722589,DENTON MUNICIPAL AIRPORT,TX,33.206,-97.199,10.0,65.8345205479452,111.0,0.0,55.279999999999994,0.0,0.0,0.0
1040,722577,DRAUGHON-MILLER CNTRL TX RGNL,TX,31.15,-97.417,10.9,67.93506849315067,107.1,0.0,39.94,0.0,0.0,0.0
1716,720965,DYESS AIR FORCE BASE,TX,32.433,-99.85,9.5,66.16136986301369,108.7,0.0,513.64,0.0,2.0,2.0
723,997361,EAGLE POINT,TX,29.48,-94.92,18.5,70.55502793296088,94.3,0.0,0.0,0.0,0.0,0.0
389,720668,EAST BREAKS OIL PLATFORM,TX,27.817,-94.317,44.6,66.30900000000001,80.6,0.0,0.0,0.0,0.0,0.0
2113,722470,EAST TEXAS REGIONAL ARPT,TX,32.385,-94.712,9.0,66.60082644628099,107.1,0.0,73.76,0.0,1.0,1.0
1796,747460,EASTERWOOD FIELD AIRPORT,TX,30.589,-96.365,14.0,70.42383561643835,111.0,0.0,36.72,0.0,0.0,0.0
886,720276,EDINBURG INTL AIRPORT,TX,26.442,-98.129,25.5,72.44724637681158,102.6,0.0,1015.7399999999999,0.0,0.0,0.0
1022,722363,EDWARDS COUNTY AIRPORT,TX,29.947,-100.173,8.6,67.12222222222222,102.2,0.0,25.740000000000002,0.0,0.0,0.0
2511,722700,EL PASO INTERNATIONAL AIRPORT,TX,31.811,-106.376,18.0,66.84587912087912,108.0,4.0,111.27000000000004,0.0,1.0,1.0
342,720742,FAITH RANCH AIRPORT,TX,28.209,-100.019,19.4,73.11263736263734,107.6,0.0,1.4200000000000004,0.0,0.0,0.0
1691,A00008,FAYETTE RGNL AIR CNTR ARP,TX,29.908,-96.95,14.9,70.67171717171718,105.3,0.0,14.69,0.0,0.0,0.0
1748,722618,FORT STOCKTON-PECOS CO APT,TX,30.912,-102.917,10.0,66.9304945054945,109.0,0.0,222.83999999999992,0.0,0.0,0.0
1045,722594,FORT WORTH ALLIANCE ARPT,TX,32.973,-97.318,10.0,67.42383561643835,109.9,0.0,247.32000000000002,0.0,1.0,1.0
2460,722595,FORT WORTH NAVAL AIR STATION,TX,32.767,-97.45,10.9,70.05367231638418,129.0,0.0,125.55999999999997,0.0,1.0,1.0
1044,722593,FORT WORTH SPINKS AIRPORT,TX,32.565,-97.308,10.4,67.1553424657534,109.4,0.0,1418.6200000000001,0.0,0.0,0.0
969,722112,FOX STEPHENS FIELD - GILMER M,TX,32.699,-94.949,9.5,65.48393351800554,104.7,0.0,5644.799999999999,0.0,0.0,0.0
1862,722570,FT HOOD AAF/KILLEEN,TX,31.1,-97.717,11.3,68.5,106.7,0.0,33.5,0.0,0.0,0.0
1795,747390,FT WORTH MEACHAM INTL ARPT,TX,32.819,-97.361,10.0,66.90712328767124,109.9,0.0,36.92,0.0,0.0,0.0
2189,722430,G BUSH INTERCONTINENTAL AP/HO,TX,29.98,-95.36,15.1,70.22356164383561,105.1,0.0,44.04,0.0,1.0,1.0
967,722107,GAINES COUNTY AIRPORT,TX,32.675,-102.654,5.2,63.29175824175823,106.0,0.0,4413.48,0.0,0.0,0.0
1037,722552,GAINESVILLE MUNICIPAL ARPT,TX,33.651,-97.197,8.1,63.6109589041096,109.6,0.0,444.88,0.0,0.0,0.0
653,997729,GALVESTON BAY N JETY,TX,29.35,-94.72,19.2,71.06340782122903,91.0,0.0,0.0,0.0,0.0,0.0
624,997364,GALVESTON PIER 21            ,TX,29.3,-94.78,20.5,71.41064425770308,92.3,0.0,0.0,0.0,0.0,0.0
998,722202,GARNER FIELD AIRPORT,TX,29.211,-99.744,15.1,69.53972602739725,105.1,0.0,420.20000000000005,0.0,0.0,0.0
1813,722323,GATESVILLE MUNICIPAL AIRPORT,TX,31.417,-97.8,12.2,67.42136986301371,105.8,0.0,232.76000000000002,0.0,0.0,0.0
1036,722547,GEORGETOWN MUNICIPAL ARPT,TX,30.679,-97.679,12.9,68.76273972602739,109.9,0.0,42.120000000000005,0.0,0.0,0.0
1736,722113,GIDDINGS-LEE COUNTY AIRPORT,TX,30.169,-96.98,14.0,68.37178082191782,105.6,0.0,439.6599999999999,0.0,0.0,0.0
919,720323,GILLESPIE CO,TX,30.243,-98.91,10.4,66.36584022038568,103.5,0.0,222.3199999999999,0.0,0.0,0.0
810,720318,GRAHAM MUNICIPAL AIRPORT,TX,33.11,-98.555,9.1,65.43708791208792,110.7,0.0,206.2,0.0,0.0,0.0
893,720286,GRANBURY MUNICIPAL ARPT,TX,32.444,-97.817,10.4,66.32375690607734,109.0,0.0,1245.98,0.0,0.0,0.0
960,722094,GRAND PRAIRIE MUNICIPAL AIRPO,TX,32.699,-97.047,11.3,68.19342465753424,107.6,0.0,24.659999999999997,0.0,0.0,0.0
894,720287,GRAYSON COUNTY AIRPORT,TX,33.714,-96.674,9.3,65.43342465753425,107.6,0.0,43.3,0.0,0.0,0.0
2152,722620,GUADALUPE PASS AMOS,TX,31.831,-104.809,7.0,62.81419141914192,102.0,0.0,11.74,0.0,0.0,0.0
388,720669,GUNNISON OIL PLATFORM,TX,27.3,-93.533,44.6,75.66891495601172,93.2,0.0,0.0,0.0,0.0,0.0
990,722174,HALE COUNTY AIRPORT,TX,34.167,-101.717,-0.4,58.85577464788734,103.8,0.0,7016.300000000001,0.0,0.0,0.0
471,722231,HAMILTON MUNICIPAL AIRPORT,TX,31.666,-98.149,11.3,68.31546961325968,107.2,0.0,418.30000000000007,0.0,0.0,0.0
252,720943,HARRISON COUNTY AIRPORT,TX,32.521,-94.308,8.1,64.1252808988764,104.9,0.0,2918.41,0.0,0.0,0.0
902,720303,HEARNE MUNICIPAL AIRPORT,TX,30.872,-96.622,14.0,73.04607843137254,109.0,0.0,41.32000000000001,0.0,0.0,0.0
1049,722637,HEMPHILL COUNTY AIRPORT,TX,35.9,-100.4,-7.8,60.164619883040935,112.3,0.0,13202.48,0.0,0.0,0.0
563,720393,HEREFORD MUNI,TX,34.858,-102.326,-2.6,59.76406685236769,108.7,0.0,7206.860000000001,0.0,0.0,0.0
898,720295,HILLSBORO MUNICIPAL ARPT,TX,32.084,-97.097,11.8,67.2943820224719,106.0,0.0,1030.6399999999999,0.0,0.0,0.0
2471,722533,HONDO MUNICIPAL AIRPORT,TX,29.36,-99.174,17.1,70.4243093922652,109.0,0.0,10.850000000000001,0.0,0.0,0.0
1024,722429,HOOKS MEMORIAL AIRPT,TX,30.068,-95.556,15.1,70.27917808219178,107.1,0.0,63.70000000000001,0.0,0.0,0.0
407,720639,HORSESHOE BAY RESORT AIRPORT,TX,30.533,-98.367,13.5,68.81823204419888,106.7,0.0,112.42999999999999,0.0,0.0,0.0
531,724462,HOUSTON CO,TX,31.307,-95.404,10.4,67.18135048231512,105.8,0.0,22997.7,0.0,0.0,0.0
470,720594,HOUSTON DUNN HELISTOP,TX,29.717,-95.383,15.8,70.43994490358128,102.2,0.0,12198.779999999999,0.0,0.0,0.0
431,720617,HOUSTON EXECUTIVE AIRPORT,TX,29.8,-95.9,19.4,70.05534246575344,105.8,0.0,10798.92,0.0,0.0,0.0
408,720637,HOUSTON SOUTHWEST AIRPORT,TX,29.5,-95.477,18.3,68.41655844155844,104.9,0.0,3821.5499999999997,0.0,0.0,0.0
2063,722436,HOUSTON/ELLINGTON,TX,29.6,-95.167,17.6,70.28246575342463,102.2,0.0,16798.319999999996,0.0,0.0,0.0
1025,722447,HUNTSVILLE MUNICIPAL ARPT,TX,30.744,-95.586,14.0,70.43434065934066,111.0,0.0,114.83999999999997,0.0,0.0,0.0
1123,723635,HUTCHINSON COUNTY AIRPORT,TX,35.695,-101.395,0.0,62.097790055248616,111.0,0.0,26.759999999999998,0.0,0.0,0.0
578,722369,INGLESIDE,TX,27.917,-97.2,22.8,72.89452054794522,97.3,0.0,5599.439999999999,0.0,0.0,0.0
1521,720296,JASPER COUNTY-BELL FLD APT,TX,30.886,-94.035,12.2,66.36027397260276,102.2,0.0,29996.99999999999,0.0,0.0,0.0
1014,722338,JIM HOGG COUNTY AIRPORT,TX,27.349,-98.737,24.1,71.63626373626376,105.8,0.0,8428.019999999999,0.0,0.0,0.0
567,720404,KICKAPOO DOWNTOWN AIRPORT,TX,33.85,-98.483,9.9,62.88270440251573,113.0,0.0,7614.419999999999,0.0,0.0,0.0
1039,722575,KILLEEN MUNICIPAL AIRPORT,TX,31.083,-97.683,12.0,68.43462603878116,107.1,0.0,32.0,0.0,0.0,0.0
2154,747400,KIMBLE COUNTY AIRPORT,TX,30.511,-99.766,10.9,68.30303867403315,109.0,0.0,14.020000000000001,0.0,0.0,0.0
2194,722516,KINGSVILLE NAS,TX,27.5,-97.817,23.0,72.69030470914129,105.1,0.0,16.880000000000003,0.0,0.0,0.0
1031,722537,KRVL MUNI/LUIS SHRER FD AP,TX,29.983,-99.083,11.7,66.76088154269974,103.8,0.0,8619.98,0.0,0.0,0.0
2166,722535,LACKLAND AFB KELLY,TX,29.383,-98.583,15.8,70.37032967032965,106.7,0.0,223.94,0.0,0.0,0.0
463,720542,LAGO VISTA RUSTY ALLEN AIRPOR,TX,30.5,-97.967,11.1,68.38567493112947,109.4,0.0,226.04,0.0,0.0,0.0
496,720579,LAJITAS INTL ARPT,TX,29.278,-103.687,19.4,67.30143884892087,105.8,0.0,0.0,0.0,0.0,0.0
402,720647,LAMPASAS AIRPORT,TX,31.106,-98.196,10.9,67.314364640884,105.3,0.0,17.73,0.0,0.0,0.0
980,722143,LANCASTER AIRPORT,TX,32.579,-96.719,11.3,66.81647727272728,107.6,0.0,453.75999999999993,0.0,0.0,0.0
482,722520,LAREDO INTERNATIONAL AIRPORT,TX,27.533,-99.467,24.1,74.30027472527472,109.9,0.0,47.820000000000014,0.0,0.0,0.0
1891,722615,LAUGHLIN AFB,TX,29.367,-100.783,16.5,70.42829670329668,107.6,0.0,36.44,0.0,2.0,2.0
1728,720110,LLANO MUNICIPAL AIRPORT,TX,30.784,-98.662,12.2,67.75206611570246,107.6,0.0,202.72,0.0,0.0,0.0
2422,722670,LUBBOCK INTERNATIONAL AIRPORT,TX,33.666,-101.823,-0.9,62.159615384615385,107.1,5.6,16.42,0.0,1.0,1.0
1042,722588,MAJORS AIRPORT,TX,33.068,-96.065,8.8,64.86493150684933,108.7,0.0,246.12,0.0,0.0,0.0
230,998481,MANCHESTER,TX,29.726,-95.266,16.7,71.09832402234636,102.0,0.0,0.0,0.0,0.0,0.0
1906,722640,MARFA MUNICIPAL,TX,30.367,-104.017,1.9,60.37262247838617,100.9,0.0,417.8399999999999,0.0,0.0,0.0
1833,994790,MATAGORDA BAY; PORT O'CONNOR,TX,28.45,-96.4,20.7,70.50724233983289,90.1,0.0,0.0,0.0,0.0,0.0
2345,722506,MC ALLEN MILLER INTL ARPT,TX,26.184,-98.254,28.9,74.40851648351646,109.0,0.0,18.57,0.0,0.0,0.0
1038,722563,MC GREGOR EXECUTIVE ARPT,TX,31.485,-97.316,12.0,68.31460055096419,107.1,0.0,36.019999999999996,0.0,0.0,0.0
1033,722541,MCKINNEY MUNICIPAL ARPT,TX,33.19,-96.591,10.0,65.4819178082192,108.0,0.0,75.11999999999999,0.0,0.0,0.0
896,720291,MESQUITE METROPOLITAN ARPT,TX,32.747,-96.531,10.4,66.13021978021979,105.8,0.0,429.05999999999995,0.0,0.0,0.0
112,720779,MEXIA LIMESTONE COUNTY AIRPOR,TX,31.641,-96.514,12.4,69.1952380952381,106.0,0.0,15.310000000000002,0.0,0.0,0.0
985,722159,MID VALLEY AIRPORT,TX,26.178,-97.973,28.2,73.71945205479453,106.0,0.0,6435.759999999999,0.0,0.0,0.0
901,720299,MID-WAY REGIONAL AIRPORT,TX,32.456,-96.913,10.4,66.34917582417582,107.1,0.0,1045.16,0.0,0.0,0.0
1011,722324,MIDLAND AIRPARK,TX,32.036,-102.101,9.9,66.0815934065934,106.2,0.0,5404.539999999999,0.0,0.0,0.0
2383,722650,MIDLAND INTERNATIONAL AIRPORT,TX,31.948,-102.209,7.0,64.98324175824176,105.1,2.4,9.96,0.0,0.0,0.0
2381,722597,MINERAL WELLS AIRPORT,TX,32.782,-98.06,10.0,66.63369863013699,111.9,0.0,20.709999999999997,0.0,0.0,0.0
543,998165,MISSION ARANASAS RESERVE,TX,28.133,-97.033,28.2,70.27892976588628,91.0,0.0,13.73,0.0,0.0,0.0
1570,722444,MONTGOMERY COUNTY AIRPORT,TX,30.357,-95.414,12.9,67.446301369863,107.1,0.0,89.53999999999999,0.0,0.0,0.0
1005,722214,MOORE COUNTY AIRPORT,TX,35.858,-102.013,-3.5,56.79693593314764,104.7,0.0,7812.38,0.0,0.0,0.0
544,997370,MORGANS POINT,TX,29.68,-94.98,18.1,70.06424581005587,100.6,0.0,0.0,0.0,0.0,0.0
908,720311,MOUNT PLEASANT RGNL ARPT,TX,33.096,-94.961,8.1,64.67315068493151,106.3,0.0,7648.0,0.0,0.0,0.0
1794,747360,MUNICIPAL AIRPORT,TX,36.017,-102.55,-9.9,56.50805555555556,106.0,0.0,10.780000000000003,0.0,0.0,0.0
933,722008,MUSTANG BEACH AIRPORT,TX,27.812,-97.089,22.3,72.16621160409558,92.8,0.0,3453.34,0.0,0.0,0.0
271,722518,NAVAL AUXILIARY LANDING FD,TX,27.9,-98.05,19.9,70.475,105.1,0.0,17198.28,0.0,0.0,0.0
2081,722416,NEW BRAUNFELS MUNICIPAL AP,TX,29.709,-98.046,16.0,70.24246575342465,109.0,0.0,15.35,0.0,0.0,0.0
913,720316,NUECES COUNTY ARIPORT,TX,27.779,-97.691,23.0,72.28778409090908,102.4,0.0,9801.3,0.0,0.0,0.0
1050,722648,ODESSA-SCHLEMEYER FLD ARPT,TX,31.921,-102.387,9.0,66.1627397260274,106.0,0.0,16.04,0.0,0.0,0.0
1695,723629,ORANGE COUNTY AIRPORT,TX,30.069,-93.804,18.9,71.44545454545455,102.9,0.0,5289.08,0.0,0.0,0.0
392,720659,OZONA MUNICIPAL AIRPORT,TX,30.735,-101.203,12.2,63.82658227848101,105.8,0.0,7099.289999999999,0.0,0.0,0.0
486,998236,PACKERY CHANNEL,TX,27.633,-97.233,23.7,72.16927374301676,88.9,0.0,0.0,0.0,0.0,0.0
2409,722555,PALACIOS MUNICIPAL AIRPORT,TX,28.725,-96.254,18.0,71.47780821917809,97.0,0.0,35.46000000000001,0.0,0.0,0.0
911,720314,PALESTINE MUNICIPAL ARPT,TX,31.78,-95.706,10.4,66.92005494505496,105.8,0.0,47.96,0.0,0.0,0.0
423,720626,PAMPA MESA VISTA AIRPORT,TX,35.883,-101.033,1.4,62.26332288401254,111.2,0.0,11198.879999999997,0.0,0.0,0.0
14,720806,PANOLA CO SHARPE FLD,TX,32.176,-94.299,9.3,65.36298342541437,101.8,0.0,3135.459999999999,0.0,0.0,0.0
987,722169,PECOS MUNICIPAL AIRPORT,TX,31.383,-103.511,10.4,65.90055710306406,110.5,0.0,4810.34,0.0,0.0,0.0
910,720313,PERRY LEFORS FIELD AIRPORT,TX,35.613,-100.996,-2.2,59.67722222222223,110.3,0.0,8423.88,0.0,0.0,0.0
912,720315,PERRYTON OCHILTREE CO ARPT,TX,36.414,-100.75,-6.2,56.738440111420616,108.5,0.0,14.48,0.0,0.0,0.0
564,720395,PLEASANTON MUNI,TX,28.954,-98.52,19.0,71.6771349862259,109.4,0.0,223.9,0.0,0.0,0.0
384,998184,PORT ARANSAS,TX,27.833,-97.067,21.6,71.70252100840337,88.7,0.0,0.0,0.0,0.0,0.0
493,998225,PORT ARTHUR,TX,29.867,-93.933,18.0,70.05926966292134,94.5,0.0,0.0,0.0,0.0,0.0
724,997369,PORT ISABEL,TX,26.05,-97.22,27.7,72.91648044692738,92.1,0.0,0.0,0.0,0.0,0.0
1747,722508,PORT ISABEL-CAMERON CO APT,TX,26.166,-97.346,28.0,73.91315068493151,100.0,0.0,439.8599999999999,0.0,0.0,0.0
232,998487,PORT LAVACA,TX,28.64,-96.595,19.6,70.15921787709497,93.4,0.0,0.0,0.0,0.0,0.0
121,721048,PRESIDIO LELY INTERNATIONAL A,TX,29.634,-104.361,20.3,70.62872928176796,109.8,0.0,2809.7799999999997,0.0,0.0,0.0
177,721044,RALPH M HALL ROCKWALL MUNICIP,TX,32.931,-96.435,10.4,66.19424657534249,106.0,0.0,223.1,0.0,0.0,0.0
1883,722536,RANDOLPH AFB,TX,29.517,-98.267,15.3,69.51013698630136,106.7,0.0,32.739999999999995,0.0,1.0,1.0
1832,994800,RINCON DEL SAN JOSE; POTRERO,TX,26.8,-97.47,24.6,72.21859154929577,91.4,0.0,0.0,0.0,0.0,0.0
2023,722576,ROBERT GRAY AAF,TX,31.067,-97.833,10.9,68.21895604395606,106.9,0.0,32.800000000000004,0.0,2.0,2.0
489,998226,ROCKPORT,TX,28.017,-97.05,21.4,71.98016759776536,96.8,0.0,0.0,0.0,0.0,0.0
527,998182,ROLLOVER PASS,TX,29.517,-94.5,18.1,69.45614525139666,91.0,0.0,0.0,0.0,0.0,0.0
441,720577,RUSK COUNTY AIRPORT,TX,32.15,-94.85,12.2,68.27086834733895,106.9,0.0,7660.86,0.0,0.0,0.0
231,998483,S PADRE ISLAND CGS,TX,26.077,-97.177,29.3,72.90283286118982,87.1,0.0,0.0,0.0,0.0,0.0
2382,722630,SAN ANGELO REGIONAL/MATHS FIE,TX,31.352,-100.495,12.0,68.03130193905817,109.9,1.2,14.069999999999997,0.0,0.0,0.0
2407,722530,SAN ANTONIO INTERNATIONAL AIR,TX,29.544,-98.484,16.0,70.63049450549451,107.1,0.0,111.80999999999997,0.0,0.0,0.0
1032,722539,SAN MARCOS MUNICIPAL ARPT,TX,29.891,-97.864,15.8,70.28472222222223,105.1,0.0,31.139999999999993,0.0,0.0,0.0
2107,722420,SCHOLES INTL AT GLSTON APT,TX,29.273,-94.859,21.0,73.28571428571428,97.0,0.0,77.39999999999998,0.0,0.0,0.0
529,998185,SEADRIFT,TX,28.4,-96.717,18.0,71.44845070422535,93.9,0.0,0.0,0.0,0.0,0.0
2487,723510,SHEPPARD AFB/WICHITA FALLS MU,TX,33.979,-98.493,9.0,64.91506849315067,115.0,13.5,19.819999999999997,0.0,0.0,0.0
1500,747335,SONORA MUNICIPAL AIRPORT,TX,30.586,-100.649,12.2,65.78617647058825,104.0,0.0,14598.539999999995,0.0,0.0,0.0
528,998183,SOUTH BIRD ISLAND,TX,27.483,-97.317,25.0,72.29131652661064,90.3,0.0,0.0,0.0,0.0,0.0
2344,722410,SOUTHEAST TEXAS REGIONAL AIRP,TX,29.951,-94.021,17.1,69.26849315068493,100.9,0.0,158.05,0.0,0.0,0.0
475,720578,STEPHENS COUNTY AIRPORT,TX,32.717,-98.892,11.3,67.20145772594752,111.2,0.0,228.2,0.0,0.0,0.0
1838,722600,STEPHENVILLE/CLARK,TX,32.217,-98.183,10.0,66.3731506849315,108.0,0.0,17.48,0.0,0.0,0.0
2088,722523,STINSON MINICIPAL AIRPORT,TX,29.339,-98.472,18.0,72.3771978021978,109.0,0.0,28.299999999999997,0.0,0.0,0.0
1035,722543,SUGAR LAND REGIONAL ARPT,TX,29.622,-95.657,17.1,71.1682191780822,105.1,0.0,59.99999999999999,0.0,0.0,0.0
1021,722362,SULPHUR SPRINGS MUNICIPAL AIR,TX,33.167,-95.617,10.2,66.12219178082191,106.0,0.0,61.21999999999999,0.0,0.0,0.0
1048,722616,TERRELL COUNTY AIRPORT,TX,30.048,-102.213,12.9,67.94493150684931,109.9,0.0,37.84,0.0,0.0,0.0
1028,722489,TERRELL MUNICIPAL AIRPORT,TX,32.71,-96.267,10.9,66.36712328767123,107.1,0.0,57.0,0.0,0.0,0.0
213,998490,TEXAS POINT,TX,29.689,-93.842,18.7,69.009243697479,90.9,0.0,0.0,0.0,0.0,0.0
229,998482,TEXAS STATE AQUARIUM,TX,27.812,-97.39,21.6,72.25277777777778,90.9,0.0,0.0,0.0,0.0,0.0
734,722561,TSTC WACO,TX,31.638,-97.074,12.2,70.2901098901099,107.6,0.0,5599.439999999999,0.0,0.0,0.0
2191,722448,TYLER POUNDS REGIONAL ARPT,TX,32.354,-95.403,10.0,67.47753424657535,107.1,0.0,69.82,0.0,0.0,0.0
2014,722505,VALLEY INTL,TX,26.217,-97.65,27.0,73.2986301369863,106.0,0.0,49.64,0.0,0.0,0.0
2499,722550,VICTORIA REGIONAL AIRPORT,TX,28.861,-96.93,18.0,70.55479452054796,102.9,0.0,27.04,0.0,0.0,0.0
2482,722560,WACO REGIONAL AIRPORT,TX,31.619,-97.228,10.9,68.41945205479452,109.0,0.0,21.1,0.0,0.0,0.0
1569,722351,WHARTON REGIONAL AIRPORT,TX,29.266,-96.008,23.5,69.23888888888891,102.2,0.0,2859.2599999999998,0.0,0.0,0.0
1510,A00019,WILBARGER COUNTY AIRPORT,TX,34.226,-99.284,10.4,65.28722222222223,115.3,0.0,2899.71,0.0,0.0,0.0
1746,722440,WILLIAM P. HOBBY AIRPORT,TX,29.638,-95.282,17.1,71.41671232876712,104.0,0.0,34.87,0.0,0.0,0.0
2410,722656,WINKLER COUNTY AIRPORT,TX,31.78,-103.202,8.1,65.68402203856749,108.0,0.0,10.219999999999999,0.0,0.0,0.0
972,722122,WINSTON FIELD AIRPORT,TX,32.693,-100.951,7.9,64.6010989010989,106.3,0.0,7830.339999999999,0.0,0.0,0.0
941,722042,WOOD COUNTY AIRPORT MINEOLA,TX,32.742,-95.496,10.4,65.45416666666665,105.8,0.0,19598.039999999997,0.0,0.0,0.0
466,720584,ZAPATA COUNTY AIRPORT,TX,26.967,-99.25,20.1,76.79429429429429,111.0,0.0,5618.92,0.0,0.0,0.0
87,A00016,BLANDING MUNICIPAL AIRPORT,UT,37.583,-109.483,9.7,52.49917127071823,98.8,0.0,0.0,0.0,0.0,0.0
59,720572,BOLINDER FIELD TOOELE VALLEY,UT,40.612,-112.351,-0.4,51.331372549019605,104.0,0.0,11498.85,0.0,0.0,0.0
85,720567,BRIGHAM CITY AIRPORT,UT,41.552,-112.062,-0.9,51.115616438356156,103.1,0.0,0.0,0.0,0.0,0.0
1947,724756,BRYCE CANYON,UT,37.7,-112.145,-16.1,42.24820936639117,91.0,0.0,19.279999999999998,0.0,0.0,0.0
1205,724776,CANYONLANDS FIELD AIRPORT,UT,38.75,-109.763,5.0,54.79369863013698,104.0,0.0,14.2,0.0,0.0,0.0
1199,724700,CARBON COUNTY AIRPORT,UT,39.609,-110.755,-0.9,50.119726027397256,98.1,0.0,12.920000000000002,0.0,0.0,0.0
2246,724755,CEDAR CITY REGIONAL ARPT,UT,37.709,-113.094,-0.9,51.41013698630137,99.0,0.0,108.24000000000001,0.0,0.0,0.0
68,A00018,DELTA MUNICIPAL AIRPORT,UT,39.383,-112.517,3.2,52.926785714285714,104.0,0.0,0.0,0.0,0.0,0.0
2109,725753,EAGLE RANGE,UT,41.05,-113.07,10.0,48.46111111111111,93.0,0.0,0.0,0.0,0.0,0.0
86,724733,HANKSVILLE,UT,38.417,-110.7,5.0,54.85616438356165,104.0,0.0,0.0,0.0,0.0,0.0
355,720565,HEBER CITY MUNICIPAL AIRPORT,UT,40.482,-111.429,-13.0,44.75487465181058,100.4,0.0,11898.81,0.0,0.0,0.0
2043,725755,HILL AFB,UT,41.117,-111.967,3.7,51.34821917808219,100.8,324.9999999999999,3621.3,0.0,1.0,1.0
117,720569,KANAB MUNI,UT,37.011,-112.531,3.2,55.68146067415729,102.2,0.0,0.0,0.0,0.0,0.0
2090,724796,LOGAN-CACHE AIRPORT,UT,41.787,-111.853,-11.0,46.039178082191775,100.9,0.0,26.62,0.0,0.0,0.0
787,740030,MICHAEL AAF AIRPORT,UT,40.183,-112.933,3.2,55.266336633663364,102.9,33.4,3800.56,0.0,0.0,0.0
2096,724797,MILFORD MUNI BRISCOE,UT,38.417,-113.017,-6.0,51.42486033519553,102.9,0.0,7.830000000000001,0.0,0.0,0.0
1722,724750,MILFORD MUNICIPAL AIRPORT,UT,38.417,-113.017,-6.0,51.64435261707988,104.0,0.0,15.84,0.0,0.0,0.0
1966,725750,OGDEN-HINCKLEY MUNI,UT,41.2,-112.017,5.0,53.97774725274726,105.1,0.0,23.82,0.0,0.0,0.0
