,state,name,min_temp
1670,IL,AURORA MUNICIPAL,-22.0
1671,IL,AURORA MUNICIPAL AIRPORT,-22.0
1672,IL,TRI TOWNSHIP,-18.4
1673,IL,TRI-TOWNSHIP AIRPORT,-18.4
1674,IL,GREATER ROCKFORD AIRPORT,-18.0
1675,IL,ALBERTUS,-17.1
1676,IL,ALBERTUS AIRPORT,-17.1
1677,IL,JOLIET RGNL,-16.4
1678,IL,JOLIET REGIONAL AIRPORT,-16.4
1679,IL,DUPAGE,-16.1
1680,IL,DUPAGE AIRPORT,-16.1
1681,IL,DE KALB TAYLOR MUNI,-15.2
1682,IL,DE KALB TAYLOR MUNI ARPT,-15.2
1683,IL,STERLING ROCKFALLS,-15.0
1684,IL,WHITESIDE CO ARPT-JOS H BITTO,-15.0
1685,IL,MORRIS MUNI J R WAS,-14.8
1686,IL,MORS MUNI-J.R. WSBRN FD AP,-14.8
1687,IL,GALESBURG MUNI,-12.5
1688,IL,GALESBURG MUNICIPAL ARPT,-12.5
1689,IL,LANSING MUNI,-11.2
1690,IL,LANSING MUNICIPAL AP,-11.2
1691,IL,CENTRAL ILLINOIS RG,-11.0
1692,IL,CENTRAL ILLINOIS REGIONAL AIR,-11.0
1693,IL,QUAD CITY INTERNATIONAL AIRPO,-11.0
1694,IL,JACKSONVILLE MUNI,-9.9
1695,IL,JACKSONVILLE MUNICIPAL AIRPOR,-9.9
1696,IL,CHICAGO/WAUKEGAN,-9.9
1697,IL,WAUKEGAN REGIONAL AIRPORT,-9.9
1698,IL,QUINCY RGNL-BLDWN FLD ARPT,-9.9
1699,IL,MARSHALL COUNTY AIRPORT,-9.6
1700,IL,RANTOUL NATL AVIATIO,-9.6
1701,IL,RANTOUL NATL AVN CNTR-F ELLIO,-9.6
1702,IL,LEWIS UNIVERSITY,-9.4
1703,IL,LEWIS UNIVERSITY AIRPORT,-9.4
1704,IL,GREATER KANKAKEE,-9.4
1705,IL,GREATER KANKAKEE AIRPORT,-9.4
1706,IL,UNIV OF ILLINOIS WI,-9.4
1707,IL,UNIVERSI OF IL WILLARD APT,-9.4
1708,IL,WAUKEGAN HARBOR,-9.2
1709,IL,DECATUR,-9.0
1710,IL,DECATUR AIRPORT,-9.0
1711,IL,COLES CO MEM,-9.0
1712,IL,COLES COUNTY MEMO AIRPORT,-9.0
1713,IL,GREATER PEORIA REGIONAL AIRPO,-9.0
1714,IL,CHICAGO MIDWAY INTL ARPT,-9.0
1715,IL,EDGAR CO,-8.9
1716,IL,EDGAR COUNTY AIRPORT,-8.9
1717,IL,PONTIAC MUNI,-8.7
1718,IL,PONTIAC MUNICIPAL AIRPORT,-8.7
1719,IL,VERMILION CO,-8.7
1720,IL,VERMILION COUNTY AIRPORT,-8.7
1721,IL,TAYLORVILLE MUNI,-8.7
1722,IL,TAYLORVILLE MINICIPAL ARPT,-8.7
1723,IL,LITCHFIELD MUNI,-8.5
1724,IL,LITCHFIELD MUNICIPAL AIRPORT,-8.5
1725,IL,PITTSFIELD PENSTONE,-8.5
1726,IL,PITTSFIELD-PENSTON MUNI AP,-8.5
1727,IL,LOGAN CO,-8.1
1728,IL,LOGAN COUNTY AIRPORT,-8.1
1729,IL,ILLINOIS VALLEY RGNL,-8.1
1730,IL,ILLINOIS VALLEY RGNL-WALTER D,-8.1
1731,IL,PALWAUKEE MUNI,-8.0
1732,IL,PALWAUKEE MUNICIPAL ARPT,-8.0
1733,IL,NORTHERLY ISLAND,-8.0
1734,IL,ABRAHAM LINCOLN CAPITAL AIRPO,-8.0
1735,IL,CHICAGO O'HARE INTERNATIONAL,-8.0
1736,IL,ROBINSON MUNI,-7.8
1737,IL,ROBINSON MUNICIPAL AIRPORT,-7.8
1738,IL,MACOMB MUNI,-7.6
1739,IL,MACOMB MUNICIPAL AIRPORT,-7.6
1740,IL,MOUNT VERNON,-7.6
1741,IL,MOUNT VERNON AIRPORT,-7.6
1742,IL,FLORA,-7.6
1743,IL,FLORA MUNICIPAL AIRPORT,-7.6
1744,IL,CHICAGO,-7.2
1745,IL,SCOTT AFB MIDAMERIC,-6.3
1746,IL,SCOTT AIR FORCE BASE/MIDAMERI,-6.3
1747,IL,WILLIAMSON CO RGNL,-6.0
1748,IL,WILLIAMSON COUNTY RGNL APT,-6.0
1749,IL,LAWRENCEVILLE VINCEN,-6.0
1750,IL,LRNCVLL-VINCNES INTL ARPT,-6.0
1751,IL,HARRISBURG RALEIGH,-5.8
1752,IL,HARRISBURG-RALEIGH AIRPORT,-5.8
1753,IL,ST LOUIS RGNL,-5.8
1754,IL,ST LOUIS REGIONAL AIRPORT,-5.8
1755,IL,SOUTHERN ILLINOIS,-5.8
1756,IL,SOUTHERN ILLINOIS AIRPORT,-5.8
1757,IL,CAHOKIA/ST. LOUIS,-5.8
1758,IL,ST LOUIS DOWNTOWN AIRPORT,-5.8
1759,IL,SPARTA COMMUNITY HUN,-5.8
1760,IL,SPARTA COMMUNITY-HUNTER FIELD,-5.8
1761,IL,FAIRFIELD MUNI,-5.4
1762,IL,FAIRFIELD MUNICIPAL ARPT,-5.4
1763,IL,CARMI MUNI,-4.0
1764,IL,CARMI MINICIPAL AIRPORT,-4.0
1765,IL,MT CARMEL MUNI,-4.0
1766,IL,MOUNT CARMEL MUNICIPAL AIRPOR,-4.0
1767,IL,METROPOLIS MUNICIPAL,-3.6
1768,IL,METROPOLIS MUNICIPAL AIRPORT,-3.6
1769,IL,CAIRO RGNL,-3.1
1770,IL,CAIRO REGIONAL AIRPORT,-3.1
1771,IL,SALEM-LECKRONE,3.0
1772,IL,SALEM-LECKRONE AIRPORT,3.0
1773,IL,OLNEY NOBLE,3.2
1774,IL,OLNEY-NOBLE AIRPORT,3.2
1775,IL,CENTRALIA MUNI,4.3
1776,IL,CENTRALIA MUNICIPAL ARPT,4.3
1777,IN,GOSHEN MUNICIPAL AP,-57.1
1778,IN,WEST LAFAYETTE PURDUE UNIV AP,-57.1
1779,IN,TERRE HAUTE HULMAN FIELD,-57.1
1780,IN,FORT WAYNE CITY,-57.1
1781,IN,SOUTH BEND ST JOSEPH CO ARPT,-57.1
1782,IN,EVANSVILLE DRESS REGIONAL ARP,-57.1
1783,IN,INDIANAPOLIS WEIR COOK MUNICI,-57.1
1784,IN,TERRE HAUTE HULMAN FIELD ANG,-57.1
1785,IN,BEDFORD 5 WNW                ,-57.1
1786,IN,JASPER COUNTY AIRPORT,-14.8
1787,IN,MARION MUNI,-11.7
1788,IN,MARION MUNICIPAL AP,-11.7
1789,IN,LOGANSPORT CASS COUNTY AIRPOR,-11.2
1790,IN,INDIANAPOLIS EXECUTIVE,-10.3
1791,IN,INDIANAPOLIS EXECUTIVE AIRPOR,-10.3
1792,IN,GRISSOM ARB,-10.3
1793,IN,GRISSOM AFB AIRPORT,-10.3
1794,IN,ANDERSON MUNI DARLIN,-9.9
1795,IN,ANRSN MUNI DRNGTON FLD AP,-9.9
1796,IN,KNOX/STARKE CO,-9.4
1797,IN,STARKE COUNTY AIRPORT,-9.4
1798,IN,KOKOMO MUNI,-9.4
1799,IN,KOKOMO MUNICIPAL AIRPORT,-9.4
1800,IN,PORTER CO MUNI,-9.4
1801,IN,PORTER COUNTY MUNICIPAL AIRPO,-9.4
1802,IN,WARSAW MUNICIPAL,-9.4
1803,IN,WARSAW MUNICIPAL AIRPORT,-9.4
1804,IN,FULTON COUNTY AIRPORT,-9.4
1805,IN,LA PORTE MUNICIPAL AIRPORT,-9.4
1806,IN,INDIANAPOLIS INTERNATIONAL AI,-9.4
1807,IN,MONROE CO,-9.0
1808,IN,MONROE COUNTY AIRPORT,-9.0
1809,IN,PURDUE UNIVERSITY AIRPORT,-9.0
1810,IN,FORT WAYNE INTERNATIONAL AIRP,-9.0
1811,IN,ELKHART MUNI,-8.3
1812,IN,ELKHART MUNICIPAL AIRPORT,-8.3
1813,IN,GARY CHICAGO,-8.1
1814,IN,GARY/CHICAGO AIRPORT,-8.1
1815,IN,EAGLE CREEK AIRPARK,-8.0
1816,IN,EAGLE CREEK AIRPARK ARPT,-8.0
1817,IN,GOSHEN MUNI,-8.0
1818,IN,GOSHEN MUNICIPAL AIRPORT,-8.0
1819,IN,DELAWARE CO JOHNSON,-8.0
1820,IN,DELAWARE CO-JOHNSON FD APT,-8.0
1821,IN,SOUTH BEND REGIONAL AIRPORT,-8.0
1822,IN,COLUMBUS MUNI,-7.6
1823,IN,COLUMBUS MUNICIPAL AIRPORT,-7.6
1824,IN,AUBURN / DE KALB CO,-7.6
1825,IN,DE KALB COUNTY AIRPORT,-7.6
1826,IN,HUNTINGBURG,-7.6
1827,IN,HUNTINGBURG AIRPORT,-7.6
1828,IN,TERRE HAUTE INTL HU,-7.6
1829,IN,TER HUTE INTL-HULMAN FD AP,-7.6
1830,IN,SHELBYVILLE MUNI,-7.1
1831,IN,SHELBYVILLE MINUCIPAL ARPT,-7.1
1832,IN,DAVIESS COUNTY AIRPORT,-6.7
1833,IN,EVANSVILLE REGIONAL AIRPORT,-6.0
1834,IN,MICHIGAN CITY MUNICIPAL AIRPO,-4.0
1835,IN,BURNS HARBOR,-3.1
1836,IN,MICHIGAN CITY,-2.4
1837,KS,SHALTZ FIELD AIRPORT,-57.1
1838,KS,SMOKY HILL AF,-57.1
1839,KS,SALINA (OLD) MUNI AP,-57.1
1840,KS,MCCONNELL AFB,-57.1
1841,KS,FORBES FIELD AAF,-57.1
1842,KS,ANTHONY,-57.1
1843,KS,CHANUTE MARTIN JOHNSON AP,-57.1
1844,KS,HUTCHINSON MUNICIPAL AP,-57.1
1845,KS,EMPORIA MUNICIPAL AP,-57.1
1846,KS,LEBO CAA AIRPORT,-57.1
1847,KS,WICHITA,-57.1
1848,KS,HUTCHINSON NAS,-57.1
1849,KS,OLATHE JOHNSON CO INDUSTRIAL,-57.1
1850,KS,HILL CITY MUNICIPAL AP,-57.1
1851,KS,WICHITA MUNICIPAL ARPT,-57.1
1852,KS,CONCORDIA BLOSSER MUNI AP,-57.1
1853,KS,DODGE CITY MUNICIPAL ARPT,-57.1
1854,KS,TOPEKA MUNICIPAL AP,-57.1
1855,KS,GOODLAND RENNER FIELD,-57.1
1856,KS,RUSSELL MUNICIPAL AP,-57.1
1857,KS,OAKLEY 19 SSW                ,-57.1
1858,KS,MANHATTAN 6 SSW              ,-57.1
1859,KS,SCOTT CITY MUNI,-16.6
1860,KS,CHEYENNE COUNTY MUNICIPAL AIR,-16.1
1861,KS,ATWOOD-RAWLNS CO CTY CO AP,-14.4
1862,KS,OAKLEY MUNI,-13.9
1863,KS,HAYS RGNL,-11.9
1864,KS,HAYS REGIONAL AIRPORT,-11.9
1865,KS,RUSSELL MUNICIPAL AIRPORT,-11.0
1866,KS,HILL CITY MUNICIPAL ARPT,-11.0
1867,KS,RENNER FIELD/GOODLAND MINI AI,-9.9
1868,KS,NORTON MUNI,-9.4
1869,KS,GARDEN CITY RGNL,-9.4
1870,KS,GARDEN CITY REGIONAL ARPT,-9.4
1871,KS,BLOSSER MUNICIPAL AIRPORT,-9.0
1872,KS,GREAT BEND MUNI,-8.0
1873,KS,GREAT BEND MUNICIPAL ARPT,-8.0
1874,KS,HUGOTON MUNI,-7.8
1875,KS,NEWTON CITY CO,-7.6
1876,KS,NEWTON-CITY-COUNTY AIRPORT,-7.6
1877,KS,FT RILEY/MARSHALL A,-7.6
1878,KS,MARSHALL ARMY AIRFIELD,-7.6
1879,KS,ULYSSES,-7.6
1880,KS,MANHATTAN RGNL,-7.6
1881,KS,MANHATTAN REGIONAL AIRPORT,-7.6
1882,KS,HUTCHINSON MUNI,-7.6
1883,KS,HUTCHINSON MUNICIPAL ARPT,-7.6
1884,KS,DODGE CITY REGIONAL AIRPORT,-7.6
1885,KS,SALINA MUNI,-7.6
1886,KS,SALINA MUNICIPAL AIRPORT,-7.6
1887,KS,JOHNSON CO. INDUSTR,-7.1
1888,KS,NEW CENTURY AIRCENTER ARPT,-7.1
1889,KS,JOHNSON (STANTON CO MUNI)    ,-6.3
1890,KS,COFFEY CO,-6.2
1891,KS,FORBES FLD,-6.0
1892,KS,FORBES FIELD AIRPORT,-6.0
1893,KS,ATKINSON MUNICIPAL AIRPORT,-6.0
1894,KS,JOHNSON CO EXECUTIVE,-6.0
1895,KS,JOHNSON CO EXECUTIVE ARPT,-6.0
1896,KS,COL JAMES JABARA,-6.0
1897,KS,COLONEL JAMES JABARA ARPT,-6.0
1898,KS,LAWRENCE MUNI,-6.0
1899,KS,LAWRENCE MUNICIPAL AIRPORT,-6.0
1900,KS,LIBERAL MUNI,-6.0
1901,KS,LIBERAL MUNICIPAL AIRPORT,-6.0
1902,KS,MC CONNELL AFB,-5.8
1903,KS,MCCONNELL AFB AIRPORT,-5.8
1904,KS,ELKHART MORTON CO,-5.4
1905,KS,ELKHART-MORTON CO AIRPORT,-5.4
1906,KS,INDEPENDENT MUNICIPAL AIRPORT,-5.1
1907,KS,WICHITA EISENHOWER NATIONAL,-5.1
1908,KS,EMPORIA MUNI,-5.1
1909,KS,EMPORIA MUNICIPAL AIRPORT,-5.1
1910,KS,PRATT MUNICIPAL,-4.5
1911,KS,PRATT INDUSTRIAL AIRPORT,-4.5
1912,KS,PHILIP BILLARD MUNICIPAL AIRP,-4.0
1913,KS,TRI CITY,-4.0
1914,KS,TRI-CITY AIRPORT,-4.0
1915,KS,LYONS RICE CO MUNI,-3.8
1916,KS,MEDICINE LODGE,-2.9
1917,KS,STROTHER FLD,-2.9
1918,KS,STROTHER FIELD AIRPORT,-2.9
1919,KS,CHANUTE MARTIN JOHNSON APT,-2.9
1920,KS,COFFEYVILLE MUNI,-2.9
1921,KS,COFFEYVILLE MUNICIPAL ARPT,-2.9
1922,KY,CORBIN CAA AIRPORT,-57.1
1923,KY,PADUCAH BARKLEY FIELD,-57.1
1924,KY,LONDON-CORBIN AP,-57.1
1925,KY,FORT CAMPBELL AAF,-57.1
1926,KY,BOWLING GREEN WARREN CO AP,-57.1
1927,KY,CINCINNATI GREATER CINCINNATI,-57.1
1928,KY,LEXINGTON BLUEGRASS FIELD,-57.1
1929,KY,LOUISVILLE STANDIFORD FIELD,-57.1
1930,KY,VERSAILLES 3 NNW             ,-57.1
1931,KY,BOWLING GREEN 21 NNE         ,-57.1
1932,KY,MADISONVILLE MUNICIPAL AIRPOR,-57.1
1933,KY,CINCINNATI/NORTHERN KENTUCKY,-8.0
1934,KY,FORT KNOX/GODMAN,-7.6
1935,KY,GODMAN AAF AIRPORT,-7.6
1936,KY,FLEMING/MASON AIRPORT,-7.1
1937,KY,BOWMAN FLD,-7.1
1938,KY,BOWMAN FIELD AIRPORT,-7.1
1939,KY,ADDINGTON FLD,-6.2
1940,KY,HENDERSON CITY CO,-6.0
1941,KY,HENDERSON CITY-COUNTY ARPT,-6.0
1942,KY,CAPITAL CITY ARPT,-6.0
1943,KY,CAPITAL CITY AIRPORT,-6.0
1944,KY,CAMPBELLVILLE / TAYLOR CO,-5.8
1945,KY,SAMUELS FLD / BARDSTOWN,-5.8
1946,KY,KYLE OAKLEY FIELD AIRPORT,-5.8
1947,KY,STUART POWELL FLD,-5.8
1948,KY,STUART POWELL FIELD AIRPORT,-5.8
1949,KY,BLUE GRASS AIRPORT,-5.8
1950,KY,LOUISVILLE INTL-STANDIFORD FI,-5.8
1951,KY,OWENSBORO DAVIESS C,-5.8
1952,KY,OWENSBORO-DAVIESS COUNTY AIRP,-5.8
1953,KY,GLASGOW MUNI,-4.9
1954,KY,GLASGOW MUNICIPAL AIRPORT,-4.9
1955,KY,FORT CAMPBELL (AAF)          ,-4.7
1956,KY,CAMPBELL AAF AIRPORT,-4.7
1957,KY,STURGIS MUNI,-4.0
1958,KY,LDON-CRBN APT-MGEE FLD APT,-4.0
1959,KY,BARKLEY REGIONAL AIRPORT,-4.0
1960,KY,SOMERSET PULASKI CO,-4.0
1961,KY,SOMERSET-PULASKI CO-J.T. WILS,-4.0
1962,KY,ASHLAND RGNL,-2.9
1963,KY,JULIAN CARROLL AIRPORT,-2.9
1964,KY,BOW GRN-WARREN CO. RGNL AP,-2.9
1965,KY,WENDELL H FORD ARPT,-2.2
1966,KY,WILLIAMSBURG (WHITLEY CO ARPT,-2.2
1967,KY,BIG SANDY REGIONAL AIRPORT,-1.5
1968,KY,MOUNT STERLING MONTGOMERY COU,1.4
1969,KY,WAYNE COUNTY AIRPORT,1.9
1970,KY,MADISON AIRPORT,5.0
1971,KY,PIKE CO HATCHER FLD,8.6
1972,KY,TUCKER GUTHRIE MEMORIAL AIRPO,9.9
1973,KY,MIDDLESBORO BELL CO,10.9
1974,KY,MIDDLESBORO-BELL COUNTY AIRPO,10.9
1975,LA,LOUISIANA REGIONAL AIRPORT,-57.1
1976,LA,NEW ORLEANS SUPERDOME HELIPOR,-57.1
1977,LA,FORT POLK AAF,-57.1
1978,LA,NEW IBERIA NAAS,-57.1
1979,LA,CLAIBORNE RANGE AF,-57.1
1980,LA,BOOTHVILLE,-57.1
1981,LA,LAKE PALOURD BASE HELIPORT,-57.1
1982,LA,CAMERON HELIPORT,-57.1
1983,LA,GRAND ISLE (SAWRS)           ,-57.1
1984,LA,GULF OF MEXICO,-57.1
1985,LA,LAKE CHARLES WB AIRP,-57.1
1986,LA,MONROE SELMAN FIELD,-57.1
1987,LA,BARKSDALE AFB,-57.1
1988,LA,LAFAYETTE REGIONAL AP,-57.1
1989,LA,BURRWOOD WB,-57.1
1990,LA,NEW ORLEANS NAS,-57.1
1991,LA,LAKE CHARLES REGIONAL ARPT,-57.1
1992,LA,NEW ORLEANS ALVIN CALLENDER F,-57.1
1993,LA,ESLER FIELD AAF,-57.1
1994,LA,SHREVEPORT REGIONAL ARPT,-57.1
1995,LA,BATON ROUGE RYAN ARPT,-57.1
1996,LA,NEW ORLEANS AUDUBON GOLF SITE,-57.1
1997,LA,HOUMA NAS,-57.1
1998,LA,ALEXANDRIA INTL AIRPORT,-57.1
1999,LA,LAFAYETTE 13 SE              ,-57.1
2000,LA,MONROE 26 N                  ,-57.1
2001,LA,DE QUINCY INDUSTRIAL AIRPARK,-57.1
2002,LA,RUSTON REGIONAL AIRPORT,9.0
2003,LA,BARKSDALE AIR FORCE BASE,9.0
2004,LA,MINDEN AIRPORT,9.1
2005,LA,MOREHOUSE MEMORIAL AIRPORT,10.0
2006,LA,SHREVEPORT DOWNTOWN,10.0
2007,LA,SHREVEPORT DOWNTOWN ARPT,10.0
2008,LA,SHREVEPORT REGIONAL AIRPORT,10.4
2009,LA,MONROE REGIONAL AIRPORT,10.9
2010,LA,PEASON RIDGE FT POLK,12.0
2011,LA,PEASON RIDGE,12.0
2012,LA,VICKSBURG\TALLULAH,12.0
2013,LA,VICKSBURG/TALLULAH RGNL AP,12.0
2014,LA,NATCHITOCHES RGNL,12.2
2015,LA,NATCHITOCHES REGIONAL ARPT,12.2
2016,LA,FORT POLK (ARMY)             ,12.4
2017,LA,POLK ARMY AIRFIELD,12.4
2018,LA,FULLERTON LANDING ST,12.9
2019,LA,FULLERTON LANDING STRIP,12.9
2020,LA,BEAUREGARD REGIONAL AIRPORT,13.1
2021,LA,DE RIDDER,13.1
2022,LA,ESLER REGIONAL AIRPORT,14.0
2023,LA,ALEXANDRIA INT,15.1
2024,LA,ALLEN PARISH AIRPORT,15.8
2025,LA,LAKE CHARLES REGIONAL AIRPORT,16.0
2026,LA,LAKE CHARLES,16.9
2027,LA,ST LANDRY PARISH AIRPORT AHAR,17.2
2028,LA,CHENAULT AIRPARK,17.6
2029,LA,CHENNAULT INTERNATIONAL AP,17.6
2030,LA,SOUTHLAND FIELD AIRPORT,18.0
2031,LA,FALSE RIVER REGIONAL AIRPORT,18.3
2032,LA,CALCASIEU PASS,19.0
2033,LA,BATON ROUGE METRO R,19.0
2034,LA,BATON ROUGE METRO RYAN FIELD,19.0
2035,LA,HAMMOND,19.4
2036,LA,HAMMOND MUNICIPAL AIRPORT,19.4
2037,LA,SLIDELL/MUN. LA,19.9
2038,LA,SLIDELL AIRPORT,19.9
2039,LA,LAFAYETTE REGIONAL AIRPORT,19.9
2040,LA,CHRIS CRUSTA MEMORIAL AIRPORT,19.9
2041,LA,ABBEVILLE CHRIS CRUSTA MEMORI,19.9
2042,LA,NEW IBERIA/ACADIANA,19.9
2043,LA,ACADIANA REGIONAL AIRPORT,19.9
2044,LA,GEORGE R CARR MEMORIAL AIR FI,21.0
2045,LA,HARRY P WILLIAMS MEM,23.0
2046,LA,HARRY P WILLIAMS MEMO ARPT,23.0
2047,LA,TESORO MARINE TERMINAL,23.0
2048,LA,SALT POINT,23.0
2049,LA,LOUISIANA RGNL ARPT / GONZALE,23.0
2050,LA,BAYOU GAUCHE,23.5
2051,LA,HOUMA-TERREBONNE,23.9
2052,LA,HOUMA-TERREBONNE AIRPORT,23.9
2053,LA,SHELL BEACH,24.8
2054,LA,LOUIS ARMSTRONG NEW ORLEANS I,25.0
2055,LA,SOUTH LAFOURCHE AIRPORT,25.3
2056,LA,SOUTH LAFORCHE,25.3
2057,LA,NEW CANAL,26.1
2058,LA,LAKEFRONT,26.1
2059,LA,LAKEFRONT AIRPORT,26.1
2060,LA,AMERADA PASS,26.8
2061,LA,GRAND ISLE,27.1
2062,LA,PILOT TOWN,27.5
2063,LA,PILOT STATION EAST,30.6
2064,LA,MISSISSIPPI CANYON,38.3
2065,LA,GREEN CANYON 338             ,39.2
2066,LA,MAIN PASS 140B               ,41.0
2067,LA,MAIN PASS 289C OIL PLATFORM  ,42.8
2068,LA,MAIN PASS 289 C OIL PLATFORM ,42.8
2069,LA,GARDEN BANKS 426 - AUGER     ,43.0
2070,LA,ATLANTIS,44.6
2071,LA,ATLANTIS OIL PLATFORM,44.6
2072,LA,MAGNOLIA OIL PLATFORM,50.0
2073,LA,OIL PLATFORM/MAGNOLIA,50.0
2074,LA,GRAND CHENIER (LITTLE PECAN I,50.0
2075,LA,GARDEN BANKS 172             ,55.4
2076,LA,SALSA,55.4
2077,MA,MAYNARD,-57.1
2078,MA,FITCHBURG MUNICIPAL AP,-57.1
2079,MA,GEORGES SHOALS AFS,-57.1
2080,MA,NANTUCKET SHOALS AFS,-57.1
2081,MA,BLUE HILL OBSERVATORY,-57.1
2082,MA,WESTFIELD BARNES MUNI AP,-57.1
2083,MA,AYER,-57.1
2084,MA,SQUANTUM NAS,-57.1
2085,MA,WORCESTER MUNICIPAL ARPT,-57.1
2086,MA,SOUTH WEYMOUTH NAS,-57.1
2087,MA,PITTSFIELD MUNICIPAL AP,-57.1
2088,MA,NORWOOD MEM,-14.1
2089,MA,NORWOOD MEMORIAL AIRPORT,-14.1
2090,MA,PITTSFIELD MUNI,-11.9
2091,MA,ORANGE MUNI,-11.0
2092,MA,ORANGE MUNICIPAL AIRPORT,-11.0
2093,MA,CHICOPEE FALLS/WEST,-9.6
2094,MA,WESTOVER AFB/METROPOLITAN AIR,-9.6
2095,MA,HARRIMAN AND WEST,-9.0
2096,MA,HARRIMAN-AND-WEST AIRPORT,-9.0
2097,MA,TAUNTON MUNI,-9.0
2098,MA,TAUNTON MUNICIPAL AIRPORT,-9.0
2099,MA,LAURENCE G HANSCOM,-8.0
2100,MA,LAURENCE G HANSCOM FLD APT,-8.0
2101,MA,NEW BEDFORD RGNL,-6.0
2102,MA,NEW BEDFORD RGNL AIRPORT,-6.0
2103,MA,BARNES MUNI,-6.0
2104,MA,BARNES MUNICIPAL AIRPORT,-6.0
2105,MA,MARTHAS VINEYARD,-4.0
2106,MA,MARTHAS VINEYARD AIRPORT,-4.0
2107,MA,NANTUCKET MEMORIAL AIRPORT,-4.0
2108,MA,OTIS ANGB AIRPORT,-4.0
2109,MA,PLYMOUTH MUNICIPAL,-2.9
2110,MA,PLYMOUTH MUNICIPAL AIRPORT,-2.9
2111,MA,FITCHBURG MUNI,-2.9
2112,MA,FITCHBURG MUNICIPAL ARP,-2.9
2113,MA,LAWRENCE MUNI,-2.9
2114,MA,LAWRENCE MUNICIPAL AIRPORT,-2.9
2115,MA,WORCESTER REGIONAL AIRPORT,-0.9
2116,MA,BARNSTABLE MUNI BOA,1.0
2117,MA,BRNSBL MUNI-BMAN/POL FD AP,1.0
2118,MA,BEVERLY MUNI,1.0
2119,MA,BEVERLY MUNICIPAL AIRPORT,1.0
2120,MA,MARSHFIELD MUNICIPAL AIRPORT,1.4
2121,MA,GEN E L LOGAN INTERNATIONAL A,3.9
2122,MA,BOSTON,4.8
2123,MA,FALL RIVER,7.2
2124,MA,WAQUIOT BAY RESERVE,7.3
2125,MA,BORDEN FLATS LIGHT,7.5
2126,MA,CHATHAM MUNI,9.0
2127,MA,CHATHAM MUNICIPAL AIRPORT,9.0
2128,MA,WOODS HOLE,10.9
2129,MA,PROVINCETOWN MUNI,12.9
2130,MA,PROVINCETOWN MUNI AIRPORT,12.9
2131,MA,NANTUCKET ISLAND,13.6
2132,MA,BUZZARDS BAY  MA,13.6
2133,MD,WASHINGTON DC BOLLING FIELD A,-57.1
2134,MD,BALTIMORE,-57.1
2135,MD,FREDERICK AF,-57.1
2136,MD,ANACOSTIA NAS,-57.1
2137,MD,PATUXENT RIVER NAS,-57.1
2138,MD,SALISBURY WICOMICO CO AP,-57.1
2139,MD,BALTIMORE BLT-WASHNG,-57.1
2140,MD,BALTIMORE CUSTOM HOUSE,-57.1
2141,MD,FREDERICK,-57.1
2142,MD,GARRETT COUNTY AIRPORT,-57.1
2143,MD,U.S. NAVAL ACADEMY,-57.1
2144,MD,CAMP DAVID,-4.0
2145,MD,GREATER CUMBERLAND,-1.1
2146,MD,GREATER CUMBERLAND REGIONAL A,-1.1
2147,MD,HAGERSTOWN RGNL RIC,1.9
2148,MD,HGRTWN RGNL-R.HNSON FLD AP,1.9
2149,MD,MONTGOMERY CO AIRPARK,3.0
2150,MD,GAITHERSBURG MONTGOMERY COUNT,3.0
2151,MD,CARROLL CO RGNL JAC,3.2
2152,MD,CARROLL CO RGNL/JJACK B POAGE,3.2
2153,MD,PHILLIPS AAF,4.6
2154,MD,PHILLIPS ARMY AIRFIELD,4.6
2155,MD,SALBRY-OCN CTY WICO RGNL AP,5.0
2156,MD,BALTIMORE-WASHINGTON INTL AIR,6.1
2157,MD,COLLEGE PARK,6.6
2158,MD,COLLEGE PARK AP,6.6
2159,MD,FREDERICK AIRPORT,6.8
2160,MD,FREDERICK MUNICIPAL ARPT,6.8
2161,MD,TIPTON AIRPORT,6.8
2162,MD,TIPTON,6.8
2163,MD,BALTIMORE  MD,7.0
2164,MD,CHEASAPEAKE CITY,7.5
2165,MD,ANNAPOLIS,7.7
2166,MD,ANDREWS AFB/CAMP SP,7.7
2167,MD,ANDREWS AIR FORCE BASE AIRPOR,7.7
2168,MD,BALTIMORE DOWNTOWN,8.1
2169,MD,ANNAPOLIS UNITED STATES NAVAL,8.1
2170,MD,CHESAPEAKE BAY,8.2
2171,MD,BAY BRIDGE AIRPORT,8.4
2172,MD,STEVENSVILLE,8.4
2173,MD,MARTIN STATE,8.6
2174,MD,MARTIN STATE AIRPORT,8.6
2175,MD,TOLCHESTER BEACH,9.9
2176,MD,OCEAN CITY MUNI,10.0
2177,MD,OCEAN CITY MUNICIPAL ARTP,10.0
2178,MD,EASTON/NEWMAN/FLD,10.4
2179,MD,EASTON/NEWNAM FIELD AIRPORT,10.4
2180,MD,COVE POINT,10.9
2181,MD,WEBSTER NAVAL OUTLYING FIELD,10.9
2182,MD,CAMBRIDGE DORCHESTER,12.2
2183,MD,CAMBRIDGE DORCHESTER AIRPORT,12.2
2184,MD,SOLOMONS ISLAND,12.4
2185,MD,NAVAL AIR STATION,12.9
2186,MD,CAMBRIDGE  MD,13.3
2187,MD,BISHOPS HEAD,14.2
2188,MD,FRANCIS SCOTT KEY BR,14.7
2189,MD,OCEAN CITY INLET,15.3
